run_name,model_name,pod_rank,dmdc_rank,n_delays,center,scale,train_rollout_rmse,test_rollout_rmse,generalization_gap,generalization_ratio,spectral_radius,n_unstable_eigenvalues,stability_status,status,error_message,variant,surface,run_dir
run_067__mean__pod3__dmdc3__delay1,mean,3.0,3,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_070__mean__pod3__dmdc4__delay1,mean,3.0,4,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_073__mean__pod4__dmdcfull__delay1,mean,4.0,full,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_076__mean__pod4__dmdc2__delay1,mean,4.0,2,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_079__mean__pod4__dmdc3__delay1,mean,4.0,3,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_082__mean__pod4__dmdc4__delay1,mean,4.0,4,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_085__mean__pod0p999__dmdcfull__delay1,mean,0.999,full,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_088__mean__pod0p999__dmdc2__delay1,mean,0.999,2,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_091__mean__pod0p999__dmdc3__delay1,mean,0.999,3,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_094__mean__pod0p999__dmdc4__delay1,mean,0.999,4,1,True,False,0.798808447670388,0.8022049208417364,0.0033964731713483,1.0042519244522936,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_199__ridge_dmdc__pod2__dmdc3__delay1,ridge_dmdc,2.0,3,1,True,False,0.8132742230453591,0.8056159349148125,-0.0076582881305465,0.9905833876034216,0.999995655383228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_211__ridge_dmdc__pod3__dmdc3__delay1,ridge_dmdc,3.0,3,1,True,False,0.8132742230453591,0.8056159349148125,-0.0076582881305465,0.9905833876034216,0.999995655383228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_223__ridge_dmdc__pod4__dmdc3__delay1,ridge_dmdc,4.0,3,1,True,False,0.8132742230453591,0.8056159349148125,-0.0076582881305465,0.9905833876034216,0.999995655383228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_235__ridge_dmdc__pod0p999__dmdc3__delay1,ridge_dmdc,0.999,3,1,True,False,0.8132742230453591,0.8056159349148125,-0.0076582881305465,0.9905833876034216,0.999995655383228,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_151__dmdc__pod2__dmdc3__delay1,dmdc,2.0,3,1,True,False,0.8132744064673378,0.8056161105909685,-0.0076582958763693,0.9905833802029562,0.9999956553828137,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_163__dmdc__pod3__dmdc3__delay1,dmdc,3.0,3,1,True,False,0.8132744064673378,0.8056161105909685,-0.0076582958763693,0.9905833802029562,0.9999956553828137,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_175__dmdc__pod4__dmdc3__delay1,dmdc,4.0,3,1,True,False,0.8132744064673378,0.8056161105909685,-0.0076582958763693,0.9905833802029562,0.9999956553828137,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_187__dmdc__pod0p999__dmdc3__delay1,dmdc,0.999,3,1,True,False,0.8132744064673378,0.8056161105909685,-0.0076582958763693,0.9905833802029562,0.9999956553828137,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_193__ridge_dmdc__pod2__dmdcfull__delay1,ridge_dmdc,2.0,full,1,True,False,0.8237831281814137,0.8181339618600753,-0.0056491663213384,0.9931424107534108,0.9999954318970148,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_205__ridge_dmdc__pod3__dmdcfull__delay1,ridge_dmdc,3.0,full,1,True,False,0.8237831281814137,0.8181339618600753,-0.0056491663213384,0.9931424107534108,0.9999954318970148,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_217__ridge_dmdc__pod4__dmdcfull__delay1,ridge_dmdc,4.0,full,1,True,False,0.8237831281814137,0.8181339618600753,-0.0056491663213384,0.9931424107534108,0.9999954318970148,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_229__ridge_dmdc__pod0p999__dmdcfull__delay1,ridge_dmdc,0.999,full,1,True,False,0.8237831281814137,0.8181339618600753,-0.0056491663213384,0.9931424107534108,0.9999954318970148,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_145__dmdc__pod2__dmdcfull__delay1,dmdc,2.0,full,1,True,False,0.8905320011012575,0.8848679371946673,-0.0056640639065902,0.9936396851549568,0.9999949231383518,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_157__dmdc__pod3__dmdcfull__delay1,dmdc,3.0,full,1,True,False,0.8905320011012575,0.8848679371946673,-0.0056640639065902,0.9936396851549568,0.9999949231383518,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_169__dmdc__pod4__dmdcfull__delay1,dmdc,4.0,full,1,True,False,0.8905320011012575,0.8848679371946673,-0.0056640639065902,0.9936396851549568,0.9999949231383518,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_181__dmdc__pod0p999__dmdcfull__delay1,dmdc,0.999,full,1,True,False,0.8905320011012575,0.8848679371946673,-0.0056640639065902,0.9936396851549568,0.9999949231383518,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_196__ridge_dmdc__pod2__dmdc2__delay1,ridge_dmdc,2.0,2,1,True,False,1.445689999297538,1.4396355678404085,-0.0060544314571295,0.99581208180172,0.9999915450427084,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_208__ridge_dmdc__pod3__dmdc2__delay1,ridge_dmdc,3.0,2,1,True,False,1.445689999297538,1.4396355678404085,-0.0060544314571295,0.99581208180172,0.9999915450427084,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_220__ridge_dmdc__pod4__dmdc2__delay1,ridge_dmdc,4.0,2,1,True,False,1.445689999297538,1.4396355678404085,-0.0060544314571295,0.99581208180172,0.9999915450427084,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_232__ridge_dmdc__pod0p999__dmdc2__delay1,ridge_dmdc,0.999,2,1,True,False,1.445689999297538,1.4396355678404085,-0.0060544314571295,0.99581208180172,0.9999915450427084,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_148__dmdc__pod2__dmdc2__delay1,dmdc,2.0,2,1,True,False,1.4456912302223657,1.4396367962878809,-0.0060544339344845,0.9958120836538842,0.9999915450321324,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_160__dmdc__pod3__dmdc2__delay1,dmdc,3.0,2,1,True,False,1.4456912302223657,1.4396367962878809,-0.0060544339344845,0.9958120836538842,0.9999915450321324,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_172__dmdc__pod4__dmdc2__delay1,dmdc,4.0,2,1,True,False,1.4456912302223657,1.4396367962878809,-0.0060544339344845,0.9958120836538842,0.9999915450321324,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_184__dmdc__pod0p999__dmdc2__delay1,dmdc,0.999,2,1,True,False,1.4456912302223657,1.4396367962878809,-0.0060544339344845,0.9958120836538842,0.9999915450321324,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_197__ridge_dmdc__pod2__dmdc2__delay2,ridge_dmdc,2.0,2,2,True,False,1.4547507874782204,1.4471881131254554,-0.007562674352765,0.9948013952507462,0.9999914482056784,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_209__ridge_dmdc__pod3__dmdc2__delay2,ridge_dmdc,3.0,2,2,True,False,1.4547507874782204,1.4471881131254554,-0.007562674352765,0.9948013952507462,0.9999914482056784,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_221__ridge_dmdc__pod4__dmdc2__delay2,ridge_dmdc,4.0,2,2,True,False,1.4547507874782204,1.4471881131254554,-0.007562674352765,0.9948013952507462,0.9999914482056784,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_233__ridge_dmdc__pod0p999__dmdc2__delay2,ridge_dmdc,0.999,2,2,True,False,1.4547507874782204,1.4471881131254554,-0.007562674352765,0.9948013952507462,0.9999914482056784,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_149__dmdc__pod2__dmdc2__delay2,dmdc,2.0,2,2,True,False,1.4547514162891804,1.447188740011734,-0.0075626762774463,0.9948013961747928,0.9999914482002392,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_161__dmdc__pod3__dmdc2__delay2,dmdc,3.0,2,2,True,False,1.4547514162891804,1.447188740011734,-0.0075626762774463,0.9948013961747928,0.9999914482002392,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_173__dmdc__pod4__dmdc2__delay2,dmdc,4.0,2,2,True,False,1.4547514162891804,1.447188740011734,-0.0075626762774463,0.9948013961747928,0.9999914482002392,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_185__dmdc__pod0p999__dmdc2__delay2,dmdc,0.999,2,2,True,False,1.4547514162891804,1.447188740011734,-0.0075626762774463,0.9948013961747928,0.9999914482002392,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_198__ridge_dmdc__pod2__dmdc2__delay4,ridge_dmdc,2.0,2,4,True,False,1.471423463934278,1.4610138527991554,-0.0104096111351226,0.9929254824391004,0.999991269024398,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_210__ridge_dmdc__pod3__dmdc2__delay4,ridge_dmdc,3.0,2,4,True,False,1.471423463934278,1.4610138527991554,-0.0104096111351226,0.9929254824391004,0.999991269024398,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_222__ridge_dmdc__pod4__dmdc2__delay4,ridge_dmdc,4.0,2,4,True,False,1.471423463934278,1.4610138527991554,-0.0104096111351226,0.9929254824391004,0.999991269024398,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_234__ridge_dmdc__pod0p999__dmdc2__delay4,ridge_dmdc,0.999,2,4,True,False,1.471423463934278,1.4610138527991554,-0.0104096111351226,0.9929254824391004,0.999991269024398,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_150__dmdc__pod2__dmdc2__delay4,dmdc,2.0,2,4,True,False,1.4714237906661276,1.4610141772639518,-0.0104096134021758,0.9929254824692868,0.9999912690215408,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_162__dmdc__pod3__dmdc2__delay4,dmdc,3.0,2,4,True,False,1.4714237906661276,1.4610141772639518,-0.0104096134021758,0.9929254824692868,0.9999912690215408,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_174__dmdc__pod4__dmdc2__delay4,dmdc,4.0,2,4,True,False,1.4714237906661276,1.4610141772639518,-0.0104096134021758,0.9929254824692868,0.9999912690215408,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_186__dmdc__pod0p999__dmdc2__delay4,dmdc,0.999,2,4,True,False,1.4714237906661276,1.4610141772639518,-0.0104096134021758,0.9929254824692868,0.9999912690215408,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_003__persistence__pod2__dmdcfull__delay4,persistence,2.0,full,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_006__persistence__pod2__dmdc2__delay4,persistence,2.0,2,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_009__persistence__pod2__dmdc3__delay4,persistence,2.0,3,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_012__persistence__pod2__dmdc4__delay4,persistence,2.0,4,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_015__persistence__pod3__dmdcfull__delay4,persistence,3.0,full,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_018__persistence__pod3__dmdc2__delay4,persistence,3.0,2,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_021__persistence__pod3__dmdc3__delay4,persistence,3.0,3,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_024__persistence__pod3__dmdc4__delay4,persistence,3.0,4,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_027__persistence__pod4__dmdcfull__delay4,persistence,4.0,full,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_030__persistence__pod4__dmdc2__delay4,persistence,4.0,2,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_033__persistence__pod4__dmdc3__delay4,persistence,4.0,3,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_036__persistence__pod4__dmdc4__delay4,persistence,4.0,4,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_039__persistence__pod0p999__dmdcfull__delay4,persistence,0.999,full,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_042__persistence__pod0p999__dmdc2__delay4,persistence,0.999,2,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_045__persistence__pod0p999__dmdc3__delay4,persistence,0.999,3,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_048__persistence__pod0p999__dmdc4__delay4,persistence,0.999,4,4,True,False,2.7560920226077577,2.7550578742252494,-0.0010341483825082,0.9996247772664972,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_002__persistence__pod2__dmdcfull__delay2,persistence,2.0,full,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_005__persistence__pod2__dmdc2__delay2,persistence,2.0,2,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_008__persistence__pod2__dmdc3__delay2,persistence,2.0,3,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_011__persistence__pod2__dmdc4__delay2,persistence,2.0,4,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_014__persistence__pod3__dmdcfull__delay2,persistence,3.0,full,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_017__persistence__pod3__dmdc2__delay2,persistence,3.0,2,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_020__persistence__pod3__dmdc3__delay2,persistence,3.0,3,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_023__persistence__pod3__dmdc4__delay2,persistence,3.0,4,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_026__persistence__pod4__dmdcfull__delay2,persistence,4.0,full,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_029__persistence__pod4__dmdc2__delay2,persistence,4.0,2,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_032__persistence__pod4__dmdc3__delay2,persistence,4.0,3,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_035__persistence__pod4__dmdc4__delay2,persistence,4.0,4,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_038__persistence__pod0p999__dmdcfull__delay2,persistence,0.999,full,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_041__persistence__pod0p999__dmdc2__delay2,persistence,0.999,2,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_044__persistence__pod0p999__dmdc3__delay2,persistence,0.999,3,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_047__persistence__pod0p999__dmdc4__delay2,persistence,0.999,4,2,True,False,2.7559433138895693,2.7587328033270273,0.002789489437458,1.001012172283588,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_001__persistence__pod2__dmdcfull__delay1,persistence,2.0,full,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_004__persistence__pod2__dmdc2__delay1,persistence,2.0,2,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_007__persistence__pod2__dmdc3__delay1,persistence,2.0,3,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_010__persistence__pod2__dmdc4__delay1,persistence,2.0,4,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_013__persistence__pod3__dmdcfull__delay1,persistence,3.0,full,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_016__persistence__pod3__dmdc2__delay1,persistence,3.0,2,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_019__persistence__pod3__dmdc3__delay1,persistence,3.0,3,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_022__persistence__pod3__dmdc4__delay1,persistence,3.0,4,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_025__persistence__pod4__dmdcfull__delay1,persistence,4.0,full,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_028__persistence__pod4__dmdc2__delay1,persistence,4.0,2,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_031__persistence__pod4__dmdc3__delay1,persistence,4.0,3,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_034__persistence__pod4__dmdc4__delay1,persistence,4.0,4,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_037__persistence__pod0p999__dmdcfull__delay1,persistence,0.999,full,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_040__persistence__pod0p999__dmdc2__delay1,persistence,0.999,2,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_043__persistence__pod0p999__dmdc3__delay1,persistence,0.999,3,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_046__persistence__pod0p999__dmdc4__delay1,persistence,0.999,4,1,True,False,2.758069941409867,2.7626817813380233,0.0046118399281565,1.0016721258075851,,,not_applicable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
